id,changed_files,additions,deletions
MDExOlB1bGxSZXF1ZXN0ODIzMzY5NzI=,2,94,0
MDExOlB1bGxSZXF1ZXN0ODIxNDY5MjA=,3,54,0
MDExOlB1bGxSZXF1ZXN0ODA0MjY4MzY=,2,10,3
MDExOlB1bGxSZXF1ZXN0NjIzNTI4MTI=,1,6,0
MDExOlB1bGxSZXF1ZXN0MjEzNzk5OTk2,2,11,12
MDExOlB1bGxSZXF1ZXN0MTg1OTgxMzQ3,1,7,0
MDExOlB1bGxSZXF1ZXN0MTM3NzIwNjU5,1,1,1
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,67,50,10
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,1,19,17
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,1,1,0
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,1,6,1
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,1,6,0
MDExOlB1bGxSZXF1ZXN0MTE5MjYxMjE0,1,1,1
MDExOlB1bGxSZXF1ZXN0ODE4NTAwMTQ=,1,0,2
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,4,146,27
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,3,6,6
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,13,23,39
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,2,21,8
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,4,146,27
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,13,23,39
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,3,6,6
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,2,21,8
MDExOlB1bGxSZXF1ZXN0MTMwMzQ5NjA=,2,22,4
MDExOlB1bGxSZXF1ZXN0NTgxNDA0Ng==,1,5,0
MDExOlB1bGxSZXF1ZXN0NTgxNDA0Ng==,2,3,1
MDExOlB1bGxSZXF1ZXN0NTgxNDA0Ng==,1,6,3
MDExOlB1bGxSZXF1ZXN0NTgxMzA5MQ==,1,5,0
MDExOlB1bGxSZXF1ZXN0NDg1NTEzOA==,1,1,1
MDExOlB1bGxSZXF1ZXN0ODQ3OTQ2,1,4,0
MDExOlB1bGxSZXF1ZXN0ODQ3OTQ2,1,42,10
MDExOlB1bGxSZXF1ZXN0NjA2MzUz,3,4,3
MDExOlB1bGxSZXF1ZXN0NjA2MzUz,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA2MzUz,1,2,1
MDExOlB1bGxSZXF1ZXN0NjA2MzUz,2,5,0
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,4,4
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,27,1070,313
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,5,37,23
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,38,3
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,6,6
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,8
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,3,4,3
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,1,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,1,2,1
MDExOlB1bGxSZXF1ZXN0NjA0MDMw,2,5,0
MDExOlB1bGxSZXF1ZXN0NjAzMzkx,3,4,3
MDExOlB1bGxSZXF1ZXN0NjAzMzkx,1,1,1
MDExOlB1bGxSZXF1ZXN0NjAzMzkx,1,2,1
MDExOlB1bGxSZXF1ZXN0NjAzMzkx,2,5,0
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,7,18,0
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,3,3,3
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,7,7,7
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,2,20,4
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,1,1,1
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,1,2,2
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,2,15,15
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,1,3,4
MDExOlB1bGxSZXF1ZXN0NTMxNzE3,2,15,9
MDExOlB1bGxSZXF1ZXN0NDI5NDQz,1,6,2
MDExOlB1bGxSZXF1ZXN0NDI5NDQz,1,22,0
MDExOlB1bGxSZXF1ZXN0MzEwNzEz,1,19,5
MDExOlB1bGxSZXF1ZXN0MzEwNzEz,1,3,8
MDExOlB1bGxSZXF1ZXN0MzEwNjg2,1,2,1
MDExOlB1bGxSZXF1ZXN0MzEwNjg2,1,3,1
MDExOlB1bGxSZXF1ZXN0MjY0NjMw,1,1,1
MDExOlB1bGxSZXF1ZXN0MTU5NzM0,1,9,6
MDExOlB1bGxSZXF1ZXN0MTU5NzM0,2,7,10
MDExOlB1bGxSZXF1ZXN0MTQ3OTg0,2,43,0
MDExOlB1bGxSZXF1ZXN0MTI5NTg2,1,2,2
MDExOlB1bGxSZXF1ZXN0MTI5NTg2,1,3,7
MDExOlB1bGxSZXF1ZXN0MTI5NTg2,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI5MTc0,1,1,1
MDExOlB1bGxSZXF1ZXN0MTIyNjA3,16,141,15
MDExOlB1bGxSZXF1ZXN0MTIyNjA3,4,78,21
MDExOlB1bGxSZXF1ZXN0MzI2NzY=,4,46,7
MDExOlB1bGxSZXF1ZXN0MzI2NzY=,1,31,21
MDExOlB1bGxSZXF1ZXN0MTc0ODA=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTIwNzQ=,1,45,42
MDExOlB1bGxSZXF1ZXN0MzMwOA==,2,30,12
MDExOlB1bGxSZXF1ZXN0MzE1Nw==,2,12,0
MDExOlB1bGxSZXF1ZXN0NDYyODAwODQx,1,32,31
MDExOlB1bGxSZXF1ZXN0MTM0OTI2ODYx,2,28,6
MDExOlB1bGxSZXF1ZXN0ODA3Mzg4ODE=,1,13,1
MDExOlB1bGxSZXF1ZXN0NjQzNTc4ODA=,4,12,17
MDExOlB1bGxSZXF1ZXN0NjQzNTc4ODA=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,12,603,2
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,3,36,14
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,15,5
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,5,126,43
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,4,64,54
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,6,4
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,2,14,4
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,3,93,11
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,0,0
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,1,4
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,109,22
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,28,19
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,54,27
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,4,9,6
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,9,13,22
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,9,0
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,22,6
MDExOlB1bGxSZXF1ZXN0MTIzMjA0ODA=,1,2,0
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,2,1,53
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,1,1,1
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,1,12,12
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,1,1,1
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,2,1,70
MDExOlB1bGxSZXF1ZXN0MzQ5ODQzMTMy,1,1,1
MDExOlB1bGxSZXF1ZXN0Mjg2NTQzOTQ4,1,1,1
MDExOlB1bGxSZXF1ZXN0Mjg2NTQzOTQ4,1,1,1
MDExOlB1bGxSZXF1ZXN0Mjg2MDM0NTY2,8,870,106
MDExOlB1bGxSZXF1ZXN0Mjg2MDM0NTY2,3,10,8
MDExOlB1bGxSZXF1ZXN0Mjg2MDM0NTY2,2,28,31
MDExOlB1bGxSZXF1ZXN0MjgxMDc0MTY0,2,2,2
MDExOlB1bGxSZXF1ZXN0MjgxMDc0MTY0,1,6,6
MDExOlB1bGxSZXF1ZXN0MjczODI3ODU5,2,2,0
MDExOlB1bGxSZXF1ZXN0MjczODI0Mzk0,2,2,0
MDExOlB1bGxSZXF1ZXN0MjczODI0Mzk0,2,2,2
MDExOlB1bGxSZXF1ZXN0MjczMDMwNzkw,1,0,2
MDExOlB1bGxSZXF1ZXN0MjcyMTk2Mjgx,2,12,19
MDExOlB1bGxSZXF1ZXN0MjcyMTk2Mjgx,1,1,1
MDExOlB1bGxSZXF1ZXN0MjcyMTk2Mjgx,2,2,1
MDExOlB1bGxSZXF1ZXN0MjcyMTk2Mjgx,2,2,2
MDExOlB1bGxSZXF1ZXN0MjcyMTk2Mjgx,1,1,4
MDExOlB1bGxSZXF1ZXN0MjcyMTkyNjYz,1,1,1
MDExOlB1bGxSZXF1ZXN0MjcyMTkyNjYz,3,5,5
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,2,13,13
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,4,20,20
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,2,12,12
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,5,55,41
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,1,8,0
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,1,1,1
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,1,14,15
MDExOlB1bGxSZXF1ZXN0MjcyMTg4Nzcw,1,1,1
MDExOlB1bGxSZXF1ZXN0MTc0ODk5NDY1,1,1,1
MDExOlB1bGxSZXF1ZXN0MTc0ODk4NDMy,1,1,0
MDExOlB1bGxSZXF1ZXN0MTcxODMzNzky,1,1,1
MDExOlB1bGxSZXF1ZXN0MTcxMjgzMTcz,1,1,1
MDExOlB1bGxSZXF1ZXN0MTY1NDk2NTcz,1,1,0
MDExOlB1bGxSZXF1ZXN0MTY1NDk2NTcz,1,1,0
MDExOlB1bGxSZXF1ZXN0MTY1NDk2NTcz,6,25,7
MDExOlB1bGxSZXF1ZXN0MTU0NjIwMzY0,1,1,0
MDExOlB1bGxSZXF1ZXN0MTM5MDM4Mjgy,3,44,12
MDExOlB1bGxSZXF1ZXN0MTMxMDA2ODQz,2,11,4
MDExOlB1bGxSZXF1ZXN0NjQyMzA0MDA=,2,134,1
MDExOlB1bGxSZXF1ZXN0NjQyMzA0MDA=,2,1,2
MDExOlB1bGxSZXF1ZXN0NjQyMjk5NjU=,1,2,2
MDExOlB1bGxSZXF1ZXN0NjQyMjk5NjU=,2,0,4
MDExOlB1bGxSZXF1ZXN0NTk5MzIxMzg=,17,269,154
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,3,63,0
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,2,14,8
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,3,15,3
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,17,58,5
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,17,3
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,0,0
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,6,4
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,23,24,24
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjM0NDYwMjI=,1,0,0
MDExOlB1bGxSZXF1ZXN0MjI5MDU0MTU=,1,44,42
MDExOlB1bGxSZXF1ZXN0MTY3NDU2ODQ=,14,1525,0
MDExOlB1bGxSZXF1ZXN0MTY2OTA0NjQ=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTY2ODkzNDE=,14,1525,0
MDExOlB1bGxSZXF1ZXN0MTQxMzA1NzY=,4,11,6
MDExOlB1bGxSZXF1ZXN0MTQxMzA1NzY=,4,8,8
MDExOlB1bGxSZXF1ZXN0MTQxMzA1NzY=,2,4,4
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,10,0
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,3,21,0
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,3,53,43
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,12,3
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,31,9
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,8,4
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,4,3
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,1,2,0
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,2,8,8
MDExOlB1bGxSZXF1ZXN0MTI5NTQ0NTM=,2,2,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,2,4,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,1,2
MDExOlB1bGxSZXF1ZXN0MTI5MzkzODI=,1,1,0
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,10,199,249
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,1,0,3
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,1,21,20
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,1,2,3
MDExOlB1bGxSZXF1ZXN0MTI3MzYzNTk=,1,1,0
MDExOlB1bGxSZXF1ZXN0OTQzMjYzMA==,1,42,19
MDExOlB1bGxSZXF1ZXN0OTQzMTM4MA==,1,6,1
MDExOlB1bGxSZXF1ZXN0OTQyNjAwMw==,14,187,0
MDExOlB1bGxSZXF1ZXN0OTQyNjAwMw==,15,203,206
MDExOlB1bGxSZXF1ZXN0OTQyNjAwMw==,1,0,2
MDExOlB1bGxSZXF1ZXN0NzY4MTY3Mw==,11,119,104
MDExOlB1bGxSZXF1ZXN0NzY4MTY3Mw==,1,2,0
MDExOlB1bGxSZXF1ZXN0NjAzNjE5MA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NjAxOTIwNw==,1,14,0
MDExOlB1bGxSZXF1ZXN0NjAxODY4MQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NjAxODY4MQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NjAxODY4MQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NjAxODY4MQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk5MzY0OA==,1,12,0
MDExOlB1bGxSZXF1ZXN0NTk4NTg2OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk2NjExMQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0NTk2NjExMQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk2NjExMQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTk2NjExMQ==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTk1OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTk1OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTk1OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTg1Mg==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTY2OA==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTQzNg==,1,14,0
MDExOlB1bGxSZXF1ZXN0NTkzMTMxNg==,1,14,0
MDExOlB1bGxSZXF1ZXN0MTIwOTk2Nw==,21,106,0
MDExOlB1bGxSZXF1ZXN0MTA4ODUyMA==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTA3NTY1NA==,1,1,1
MDExOlB1bGxSZXF1ZXN0OTE2MDA4,1,22,0
MDExOlB1bGxSZXF1ZXN0NzU5NzA2,3,23,4
MDExOlB1bGxSZXF1ZXN0NDQ2MzE2,1,10,0
MDExOlB1bGxSZXF1ZXN0MzIzOTUy,1,1,0
MDExOlB1bGxSZXF1ZXN0MzIzMTkx,3,34,31
MDExOlB1bGxSZXF1ZXN0MjkwNzMx,3,324,178
MDExOlB1bGxSZXF1ZXN0MjczMzEw,6,339,213
MDExOlB1bGxSZXF1ZXN0MjczMzA4,6,339,213
MDExOlB1bGxSZXF1ZXN0MjA3OTMw,1,1,1
MDExOlB1bGxSZXF1ZXN0MjA0NDEx,1,11,0
MDExOlB1bGxSZXF1ZXN0MTkxMDE2,1,18,6
MDExOlB1bGxSZXF1ZXN0MzI3NTY4NjAz,3,19,1
MDExOlB1bGxSZXF1ZXN0MzI3NTY4NjAz,3,19,10
MDExOlB1bGxSZXF1ZXN0MzI3NTY4NjAz,1,58,4
MDExOlB1bGxSZXF1ZXN0MzI3NTY4NjAz,3,9,58
MDExOlB1bGxSZXF1ZXN0ODM2NTE1OTM=,1,1,1
MDExOlB1bGxSZXF1ZXN0NzgwNDgxNjg=,1,23,4
MDExOlB1bGxSZXF1ZXN0Nzc3MTE4OTc=,2,4,2
MDExOlB1bGxSZXF1ZXN0NzQ5NTg0ODQ=,1,15,1
MDExOlB1bGxSZXF1ZXN0NzI5NjEyMTc=,1,4,0
MDExOlB1bGxSZXF1ZXN0NzI5NjEyMTc=,1,1,2
MDExOlB1bGxSZXF1ZXN0NzI5NjEyMTc=,1,16,3
MDExOlB1bGxSZXF1ZXN0NjI3NDUyOTI=,1,32,29
MDExOlB1bGxSZXF1ZXN0NjI3NDUyOTI=,1,1,2
MDExOlB1bGxSZXF1ZXN0NjI2MTY1NjE=,3,32,1
MDExOlB1bGxSZXF1ZXN0NjI2MTY1NjE=,4,12,2
MDExOlB1bGxSZXF1ZXN0NjI2MTY1NjE=,2,4,4
MDExOlB1bGxSZXF1ZXN0NTQ5OTMxNTU=,5,46,2
MDExOlB1bGxSZXF1ZXN0NTM2MzMyMDg=,1,1,1
MDExOlB1bGxSZXF1ZXN0NDUwNDI3ODE=,1,3,5
MDExOlB1bGxSZXF1ZXN0NDUwNDI3ODE=,2,88,79
MDExOlB1bGxSZXF1ZXN0NDM5Nzg4ODk=,1,7,0
MDExOlB1bGxSZXF1ZXN0NDM5Nzg4ODk=,1,1,1
MDExOlB1bGxSZXF1ZXN0NDM1NDQxNzM=,5,62,15
MDExOlB1bGxSZXF1ZXN0NDM1NDQxNzM=,1,30,1
MDExOlB1bGxSZXF1ZXN0NDMxNjc5NTY=,1,1,0
MDExOlB1bGxSZXF1ZXN0NDI5MzE1ODk=,1,2,0
MDExOlB1bGxSZXF1ZXN0MzA3MDM0MjM=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjI3MjAzOTM=,1,1,1
MDExOlB1bGxSZXF1ZXN0MjI3MTc2MjM=,2,7,6
MDExOlB1bGxSZXF1ZXN0MjI3MTc2MjM=,1,1,0
MDExOlB1bGxSZXF1ZXN0MjI3MTc2MjM=,40,677,1373
MDExOlB1bGxSZXF1ZXN0MjI3MTc2MjM=,1,4,1
MDExOlB1bGxSZXF1ZXN0MjI3MTc2MjM=,1,1,0
MDExOlB1bGxSZXF1ZXN0MTYyODY4NTc=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTYyODY4NTc=,1,2,2
MDExOlB1bGxSZXF1ZXN0MzY2Mjg4Mg==,3,4,4
MDExOlB1bGxSZXF1ZXN0MzI5NDE3Mg==,1,5,0
MDExOlB1bGxSZXF1ZXN0MTU3NDYwMg==,1,1,0
MDExOlB1bGxSZXF1ZXN0NDg0MDQ1,1,137,0
MDExOlB1bGxSZXF1ZXN0NDgyNzk0,1,13,7
MDExOlB1bGxSZXF1ZXN0NDgyNjE4,1,6,2
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,3,328,0
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,182,1
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,83,2
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,44,192
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,64,19
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,4,346,346
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,67,0
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,70,77
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,158,145
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,2,33,33
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,5,261,255
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,15,15
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,15,15
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,17,17
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,33,25
MDExOlB1bGxSZXF1ZXN0NDczMjQ2,1,86,0
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,3,328,0
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,182,1
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,83,2
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,44,192
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,64,19
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,4,346,346
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,70,77
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,1,158,145
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,33,33
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,1,15,15
MDExOlB1bGxSZXF1ZXN0NDcxMjk0,2,151,74
MDExOlB1bGxSZXF1ZXN0MjY3ODYwOTE=,1,7,0
MDExOlB1bGxSZXF1ZXN0MjY3ODYwOTE=,1,6,2
MDExOlB1bGxSZXF1ZXN0MjY3ODYwOTE=,1,4,5
MDExOlB1bGxSZXF1ZXN0MzQ3Njk2OQ==,1,2,2
MDExOlB1bGxSZXF1ZXN0NzIxNzY4,1,2,0
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,1,637,0
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,1,66,73
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,1,572,0
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,2,58,58
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,2,54,54
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,2,80,72
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,1,7,0
MDExOlB1bGxSZXF1ZXN0Mjk1NDM0NjMx,2,142,82
MDExOlB1bGxSZXF1ZXN0Mjc1Nzc3MTMx,1,6,0
MDExOlB1bGxSZXF1ZXN0MTgwODg1ODE4,2,4,1
MDExOlB1bGxSZXF1ZXN0MTgwODg1ODE4,2,4,1
MDExOlB1bGxSZXF1ZXN0MTgwODg1ODE4,0,0,0
MDExOlB1bGxSZXF1ZXN0NDI3MzgwNDM=,1,4,4
MDExOlB1bGxSZXF1ZXN0MjY3OTUxMjM=,1,3,0
MDExOlB1bGxSZXF1ZXN0MTg3NTU3NDQ=,2,4,3
MDExOlB1bGxSZXF1ZXN0MTUwNjc2MTY=,1,6,1
MDExOlB1bGxSZXF1ZXN0MTUwNjA1ODc=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTUwNjA1ODc=,1,2,2
MDExOlB1bGxSZXF1ZXN0MTQ5MTgwMzI=,2,4,2
MDExOlB1bGxSZXF1ZXN0MTQ5MDUyMTk=,2,30,54
MDExOlB1bGxSZXF1ZXN0MTI4MDQxNjQ=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI4MDQxNjQ=,2,12,0
MDExOlB1bGxSZXF1ZXN0MTI4MDQxNjQ=,4,4,4
MDExOlB1bGxSZXF1ZXN0MTAwNDgwMjU=,1,7,1
MDExOlB1bGxSZXF1ZXN0NjkxNDIyMQ==,1,1,1
MDExOlB1bGxSZXF1ZXN0Mzk1NzA0Ng==,1,8,4
MDExOlB1bGxSZXF1ZXN0MzU2MTk5Mw==,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,1,0
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,1,0
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,78,54
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,1,1
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,78,54
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,121,39
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,43,0
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,1,9,0
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,3,173,39
MDExOlB1bGxSZXF1ZXN0MTI4Mzc4NjU=,2,3,0
MDExOlB1bGxSZXF1ZXN0MTI4Mzc1NDU=,1,1,0
